seq_name,class,AMP_probablity
uniprot_nonamp_14653,0,0.193797871470451
uniprot_nonamp_14801,0,0.259064942598343
uniprot_nonamp_14807,0,0.167767941951752
uniprot_nonamp_14814,1,0.548155009746552
uniprot_nonamp_14822,0,0.043503001332283
uniprot_nonamp_14824,0,0.00893556885421276
uniprot_nonamp_14881,1,0.850051760673523
uniprot_nonamp_14887,0,0.0203943122178316
uniprot_nonamp_14958,1,0.756202697753906
uniprot_nonamp_14963,0,0.00370060675777495
uniprot_nonamp_14985,0,0.154932931065559
uniprot_nonamp_15167,0,0.355560570955276
uniprot_nonamp_15217,0,0.380220293998718
uniprot_nonamp_15305,0,0.10169592499733
uniprot_nonamp_15341,0,0.225913882255554
uniprot_nonamp_15463,0,0.453988641500473
uniprot_nonamp_15515,0,0.378287672996521
uniprot_nonamp_15561,1,0.692796111106873
uniprot_nonamp_15565,0,0.180095240473747
uniprot_nonamp_15584,0,0.348756790161133
uniprot_nonamp_15796,0,0.0685602799057961
uniprot_nonamp_15822,1,0.73648202419281
uniprot_nonamp_15882,0,0.200629860162735
uniprot_nonamp_15939,0,0.0496922023594379
uniprot_nonamp_16094,0,0.0334688313305378
uniprot_nonamp_16128,0,0.0680360645055771
uniprot_nonamp_16141,0,0.0220620222389698
uniprot_nonamp_16193,0,0.399298250675201
uniprot_nonamp_16212,0,0.0511719360947609
uniprot_nonamp_16254,0,0.0871175825595856
uniprot_nonamp_16274,0,0.295536577701569
uniprot_nonamp_16322,1,0.708561718463898
uniprot_nonamp_16347,0,0.102877549827099
uniprot_nonamp_16381,0,9.28587724047247e-06
uniprot_nonamp_16443,0,0.217819273471832
uniprot_nonamp_16589,0,0.040513101965189
uniprot_nonamp_16617,0,0.077707901597023
uniprot_nonamp_16619,0,0.434830754995346
uniprot_nonamp_16700,0,0.434072047472
uniprot_nonamp_16746,0,0.106824733316898
uniprot_nonamp_17132,1,0.511545181274414
uniprot_nonamp_17220,0,0.0964716374874115
uniprot_nonamp_17255,0,0.133369922637939
uniprot_nonamp_17336,0,0.293508023023605
uniprot_nonamp_17449,0,0.00242115464061499
uniprot_nonamp_17594,0,0.286419451236725
uniprot_nonamp_17627,0,0.0242805983871222
uniprot_nonamp_17646,0,0.0023245932534337
uniprot_nonamp_17654,0,0.290711879730225
uniprot_nonamp_17668,0,0.0714383199810982
uniprot_nonamp_17711,0,0.453159123659134
uniprot_nonamp_17715,0,0.24109074473381
uniprot_nonamp_17785,0,0.193306177854538
uniprot_nonamp_17792,0,0.0750728324055672
uniprot_nonamp_17861,0,0.115845575928688
uniprot_nonamp_17986,0,0.136164918541908
uniprot_nonamp_18037,1,0.575973868370056
uniprot_nonamp_18082,0,0.0258441790938377
uniprot_nonamp_18095,0,0.181141778826714
uniprot_nonamp_18106,0,0.245597764849663
uniprot_nonamp_18109,1,0.755210697650909
uniprot_nonamp_18128,0,0.471740514039993
uniprot_nonamp_18172,0,0.0496037006378174
uniprot_nonamp_18430,0,0.490005612373352
uniprot_nonamp_18575,0,0.373643159866333
uniprot_nonamp_18688,1,0.838632106781006
uniprot_nonamp_18731,0,0.0239286012947559
uniprot_nonamp_18743,0,0.0871820002794266
uniprot_nonamp_18830,0,0.0139117687940598
uniprot_nonamp_18863,0,0.274689197540283
uniprot_nonamp_18904,0,0.0461191944777966
uniprot_nonamp_18925,0,0.450245469808578
uniprot_nonamp_18954,0,0.0364926755428314
uniprot_nonamp_18969,0,0.000542232242878526
uniprot_nonamp_19052,0,0.022492865100503
uniprot_nonamp_19213,0,0.011283976957202
uniprot_nonamp_19223,0,2.83091085293563e-05
uniprot_nonamp_19268,0,0.0782966241240501
uniprot_nonamp_19297,0,0.327269375324249
uniprot_nonamp_19364,0,0.101009212434292
uniprot_nonamp_19519,1,0.514035403728485
uniprot_nonamp_19593,0,0.35366415977478
uniprot_nonamp_19664,0,0.226820260286331
uniprot_nonamp_19665,0,0.0662981197237968
uniprot_nonamp_19811,0,0.484729588031769
uniprot_nonamp_20108,0,0.235635161399841
uniprot_nonamp_20236,0,0.155250638723373
uniprot_nonamp_20291,0,0.0832668244838715
uniprot_nonamp_20296,1,0.755447924137115
uniprot_nonamp_20307,0,0.117522180080414
uniprot_nonamp_20308,1,0.621455430984497
uniprot_nonamp_20370,0,0.170974135398865
uniprot_nonamp_20437,1,0.673570692539215
uniprot_nonamp_20482,0,0.0210141688585281
uniprot_nonamp_20531,0,0.149420857429504
uniprot_nonamp_20545,0,0.150085285305977
uniprot_nonamp_20583,0,0.00585477938875556
uniprot_nonamp_20585,0,0.236841320991516
uniprot_nonamp_20645,0,0.167499631643295
uniprot_nonamp_20658,0,0.106182150542736
uniprot_nonamp_20674,0,0.0259425025433302
uniprot_nonamp_20681,0,0.100459098815918
uniprot_nonamp_20690,0,0.0059273224323988
uniprot_nonamp_20703,0,0.128050535917282
uniprot_nonamp_20763,0,0.165645062923431
uniprot_nonamp_20837,0,0.0576468482613564
uniprot_nonamp_20869,1,0.892246663570404
uniprot_nonamp_20891,0,0.0921144336462021
uniprot_nonamp_20907,0,0.229861006140709
uniprot_nonamp_20949,0,0.015063208527863
uniprot_nonamp_21052,0,0.26739376783371
uniprot_nonamp_21079,0,0.461862862110138
uniprot_nonamp_21094,0,0.0423689037561417
uniprot_nonamp_21172,0,0.470298826694489
uniprot_nonamp_21271,0,0.194749787449837
uniprot_nonamp_21278,0,0.00171634322032332
uniprot_nonamp_21312,1,0.503543794155121
uniprot_nonamp_21322,1,0.736304104328156
uniprot_nonamp_21327,0,0.00587180908769369
uniprot_nonamp_21394,0,0.101720936596394
uniprot_nonamp_21395,0,0.167953103780746
uniprot_nonamp_21436,0,0.0253236182034016
uniprot_nonamp_21495,0,0.184892073273659
uniprot_nonamp_21725,0,0.0282368529587984
uniprot_nonamp_21848,1,0.77070164680481
uniprot_nonamp_22023,0,0.000136455579195172
uniprot_nonamp_22024,0,0.163646668195724
uniprot_nonamp_22050,1,0.795093357563019
uniprot_nonamp_22107,0,0.211780607700348
uniprot_nonamp_22158,0,0.0935529768466949
uniprot_nonamp_22283,0,0.0753960162401199
uniprot_nonamp_22387,0,0.17859710752964
uniprot_nonamp_22476,0,0.183022722601891
uniprot_nonamp_22514,0,0.0922833532094955
uniprot_nonamp_22597,1,0.67141455411911
uniprot_nonamp_22800,0,0.032392468303442
uniprot_nonamp_22834,1,0.507919609546661
uniprot_nonamp_22881,0,0.00420158728957176
uniprot_nonamp_23111,0,0.0794443562626839
uniprot_nonamp_23149,0,0.254656821489334
uniprot_nonamp_23246,1,0.56201046705246
uniprot_nonamp_23258,1,0.62884384393692
uniprot_nonamp_23274,0,0.00442187627777457
uniprot_nonamp_23340,0,0.313314706087112
uniprot_nonamp_23389,0,0.00802954100072384
uniprot_nonamp_23395,0,0.235654652118683
uniprot_nonamp_23407,0,0.00110365042928606
uniprot_nonamp_23417,1,0.547404766082764
uniprot_nonamp_23438,0,0.0504795424640179
uniprot_nonamp_23503,0,0.406421720981598
uniprot_nonamp_23627,0,0.00139530096203089
uniprot_nonamp_23675,0,0.35095077753067
uniprot_nonamp_23696,1,0.600525438785553
uniprot_nonamp_23834,0,0.00796264316886663
uniprot_nonamp_23938,0,0.445498675107956
uniprot_nonamp_24198,0,0.0327549390494823
uniprot_nonamp_24200,0,0.00939778704196215
uniprot_nonamp_24299,0,0.421264797449112
uniprot_nonamp_24317,1,0.743847370147705
uniprot_nonamp_24351,0,0.000271901750238612
uniprot_nonamp_24421,1,0.774430096149445
uniprot_nonamp_24549,0,0.235707148909569
uniprot_nonamp_24590,0,0.258936285972595
uniprot_nonamp_24702,0,0.301921308040619
uniprot_nonamp_24714,0,0.0430684387683868
uniprot_nonamp_24762,0,0.261403262615204
uniprot_nonamp_24779,0,0.0212350320070982
uniprot_nonamp_24810,0,0.341345459222794
uniprot_nonamp_24838,0,0.391000032424927
uniprot_nonamp_24917,0,0.110199183225632
uniprot_nonamp_25033,0,0.498185575008392
uniprot_nonamp_25101,0,0.0444259271025658
uniprot_nonamp_25144,1,0.511204540729523
uniprot_nonamp_25156,0,0.215878888964653
uniprot_nonamp_25192,1,0.697398602962494
uniprot_nonamp_25225,0,0.102752491831779
uniprot_nonamp_25256,0,0.338673412799835
uniprot_nonamp_25275,1,0.730070650577545
uniprot_nonamp_25346,0,0.218754649162292
uniprot_nonamp_25368,1,0.805586636066437
uniprot_nonamp_25422,1,0.930523216724396
uniprot_nonamp_25484,1,0.94300103187561
uniprot_nonamp_25502,1,0.521916031837463
uniprot_nonamp_25585,0,0.143154010176659
uniprot_nonamp_25594,1,0.756393611431122
uniprot_nonamp_25608,0,0.0177332926541567
uniprot_nonamp_25690,0,0.372961610555649
uniprot_nonamp_25696,1,0.683860242366791
uniprot_nonamp_25699,1,0.856397569179535
uniprot_nonamp_25798,0,0.0945454835891724
uniprot_nonamp_25809,0,0.241384789347649
uniprot_nonamp_25815,0,0.252437651157379
uniprot_nonamp_25975,1,0.786318242549896
uniprot_nonamp_26038,1,0.69122987985611
uniprot_nonamp_26044,0,0.207422763109207
uniprot_nonamp_26084,0,0.00900992378592491
uniprot_nonamp_26100,0,0.360521286725998
uniprot_nonamp_26116,0,0.0966276600956917
uniprot_nonamp_26156,1,0.721740365028381
uniprot_nonamp_26196,1,0.574054539203644
uniprot_nonamp_26204,1,0.698039412498474
uniprot_nonamp_26227,0,0.0886782258749008
uniprot_nonamp_26274,1,0.930703461170197
uniprot_nonamp_26332,0,0.00812436360865831
uniprot_nonamp_26588,0,0.0917868763208389
uniprot_nonamp_26600,0,0.00570280244573951
uniprot_nonamp_26668,0,0.336849689483643
uniprot_nonamp_26797,0,0.00691713718697429
uniprot_nonamp_26800,0,0.0444062650203705
uniprot_nonamp_26825,1,0.627573311328888
uniprot_nonamp_26930,1,0.688463985919952
uniprot_nonamp_27066,0,0.317207515239716
uniprot_nonamp_27131,0,0.480241239070892
uniprot_nonamp_27192,0,0.291509121656418
uniprot_nonamp_27203,0,0.0434338375926018
uniprot_nonamp_27309,0,0.385936230421066
uniprot_nonamp_27439,0,0.0788452923297882
uniprot_nonamp_27470,0,0.391044706106186
uniprot_nonamp_27484,1,0.846083581447601
uniprot_nonamp_27536,0,0.445645272731781
uniprot_nonamp_27547,1,0.772462546825409
uniprot_nonamp_27591,0,0.105150900781155
uniprot_nonamp_27786,1,0.715560913085938
uniprot_nonamp_27831,0,0.128074243664742
uniprot_nonamp_27908,0,0.387608587741852
uniprot_nonamp_27912,0,0.192150369286537
uniprot_nonamp_27965,1,0.545846343040466
uniprot_nonamp_28234,0,0.0412796214222908
uniprot_nonamp_28273,0,0.247057318687439
uniprot_nonamp_28321,0,0.252840548753738
uniprot_nonamp_28367,0,0.00304709770716727
uniprot_nonamp_28389,0,0.183031976222992
uniprot_nonamp_28403,1,0.593498766422272
uniprot_nonamp_28437,0,0.139262944459915
uniprot_nonamp_28532,1,0.864605844020844
uniprot_nonamp_28540,0,0.258737951517105
uniprot_nonamp_28670,1,0.851535320281982
uniprot_nonamp_28720,0,0.221830561757088
uniprot_nonamp_28748,1,0.650308072566986
uniprot_nonamp_28749,0,0.356816172599792
uniprot_nonamp_28761,1,0.526911497116089
uniprot_nonamp_28783,0,0.194997325539589
uniprot_nonamp_28825,0,0.269267529249191
uniprot_nonamp_28834,0,0.0999656915664673
uniprot_nonamp_28836,0,0.0735219195485115
uniprot_nonamp_28940,0,0.0337292887270451
uniprot_nonamp_28946,0,0.0246966276317835
uniprot_nonamp_28948,0,0.00177133060060441
uniprot_nonamp_29091,0,0.199357822537422
uniprot_nonamp_29135,0,0.00097507779719308
uniprot_nonamp_29141,0,0.0164158381521702
uniprot_nonamp_29148,0,0.0556553825736046
uniprot_nonamp_29157,0,0.0797746926546097
uniprot_nonamp_29162,0,0.306651562452316
uniprot_nonamp_29171,0,0.327651858329773
uniprot_nonamp_29270,0,0.390374332666397
uniprot_nonamp_29275,0,0.234785243868828
uniprot_nonamp_29351,0,0.391540288925171
uniprot_nonamp_29441,0,0.387173026800156
uniprot_nonamp_29468,0,0.0299812778830528
uniprot_nonamp_29495,1,0.645404517650604
uniprot_nonamp_29496,0,0.0433131903409958
uniprot_nonamp_29521,0,0.27267774939537
uniprot_nonamp_29639,0,0.444850116968155
uniprot_nonamp_29670,0,0.0892060250043869
uniprot_nonamp_29684,0,0.14194393157959
uniprot_nonamp_29752,1,0.838725447654724
uniprot_nonamp_29818,0,0.0640462338924408
uniprot_nonamp_29861,1,0.793562591075897
uniprot_nonamp_29903,0,0.00688725942745805
uniprot_nonamp_29910,0,0.307240575551987
uniprot_nonamp_29920,1,0.628989160060883
uniprot_nonamp_29949,0,0.153703898191452
uniprot_nonamp_29951,0,0.101067177951336
uniprot_nonamp_29999,0,0.429956942796707
uniprot_nonamp_30062,1,0.542000234127045
uniprot_nonamp_30077,0,0.105105333030224
uniprot_nonamp_30129,1,0.669389367103577
uniprot_nonamp_30177,0,0.0301003810018301
uniprot_nonamp_30260,0,0.296962112188339
uniprot_nonamp_30262,0,0.0222184862941504
uniprot_nonamp_30281,0,0.0720967277884483
uniprot_nonamp_30300,0,0.099235475063324
uniprot_nonamp_30324,1,0.594150006771088
uniprot_nonamp_30364,0,0.103685572743416
uniprot_nonamp_30403,0,0.0183450486510992
uniprot_nonamp_30412,0,0.12749408185482
uniprot_nonamp_30414,0,0.204003512859344
uniprot_nonamp_30442,0,0.00565386516973376
uniprot_nonamp_30529,0,0.0231243818998337
uniprot_nonamp_30562,0,0.000412806984968483
uniprot_nonamp_30566,0,0.0395979546010494
uniprot_nonamp_30594,1,0.553276717662811
uniprot_nonamp_30675,1,0.530034780502319
uniprot_nonamp_30751,1,0.975319981575012
uniprot_nonamp_30766,0,0.127916008234024
uniprot_nonamp_30767,1,0.850132167339325
uniprot_nonamp_31000,0,0.367135912179947
uniprot_nonamp_31014,0,0.0505151562392712
uniprot_nonamp_31055,1,0.717147648334503
uniprot_nonamp_31087,1,0.815299391746521
uniprot_nonamp_31091,1,0.581835925579071
uniprot_nonamp_31098,0,0.0283913370221853
uniprot_nonamp_31172,1,0.579698741436005
uniprot_nonamp_31175,1,0.857980370521545
uniprot_nonamp_31182,0,0.217311918735504
uniprot_nonamp_31306,0,0.16368193924427
uniprot_nonamp_31321,1,0.834878921508789
uniprot_nonamp_31353,0,0.453953087329865
uniprot_nonamp_31381,0,0.393225789070129
uniprot_nonamp_31550,1,0.889318108558655
uniprot_nonamp_31615,0,0.221071556210518
uniprot_nonamp_31649,0,0.24576324224472
uniprot_nonamp_31721,0,0.00820290204137564
uniprot_nonamp_31738,1,0.809464156627655
uniprot_nonamp_31829,0,0.395672023296356
uniprot_nonamp_31830,1,0.58143949508667
